sigma_y,sequence_id,grip_index,midpoint_x,midpoint_z,angle_deg,target_gap,gripper_rate,actual_gap_f29,compression_RMS,residual_RMS,normalized_residual,recovery_ratio,max_disp_f29,max_step_disp,min_finger_clearance,finger_pin_distance,analytic_pin_distance,both_fingers_contact,one_finger_contact,first_contact_frame,max_contact_particles,width_margin,height_ratio_f39,height_ratio_vs_episode_initial,quality_class
30.0,2,2,0.4833536557564384,0.49120632580640516,39.88328396552276,0.08039658055104615,0.010493390324149232,0.08039658055105822,0.037527507017019804,0.0453157273309394,1.2075336448644833,-0.20753364486448334,0.1417723787089828,0.010502678439472227,-0.01510477830222745,0.009983867850557153,0.009983867850561608,True,False,"[18, 15]","[447, 626]",0.2603666672749689,1.0660935551069304,1.1996292962154242,GOOD
30.0,2,3,0.4995175041184601,0.5109284561382154,138.78758514078416,0.09590278021595985,0.010234953663067337,0.09590278021598336,0.04268423207491196,0.051922248395246624,1.216426906875628,-0.21642690687562793,0.17813846566802694,0.010394167910660636,-0.015334010029398548,0.0165364487970553,0.0165364487970645,True,False,"[16, 11]","[464, 604]",0.3263271334124406,1.0252746107295305,1.2299494596970098,GOOD
30.0,2,4,0.5267139356864451,0.5052026326726913,43.15143126120313,0.09983830484053934,0.010169361585991013,0.09983830484051479,0.03844613177334271,0.049767915086998876,1.2944843288891372,-0.2944843288891372,0.16806689738448732,0.010952967141584329,-0.014474905053672094,0.012012530209825005,0.012012530209843657,True,False,"[12, 22]","[591, 203]",0.21787861129071245,1.00556665279995,1.236796161300629,GOOD
30.0,3,0,0.47511178137212917,0.503336374050002,70.18259368928146,0.10103742874845202,0.0101493761875258,0.10103742874844532,0.022746976275314815,0.029659679421966532,1.3038954744131612,-0.3038954744131612,0.0803543102324566,0.009807237960301063,-0.011547186365221278,0.016849513143812327,0.016849513143814936,True,False,"[22, 21]","[381, 440]",0.151616435046445,1.1145747623040068,1.1145747623040068,GOOD
30.0,3,1,0.47988488710107935,0.4873913609868413,136.15874541429451,0.11284857098839078,0.009952523816860155,0.11284857098840681,0.03738336243566186,0.043787437421567155,1.171308158727748,-0.17130815872774807,0.14376582902838125,0.00993175590202567,-0.014882546947225142,0.008332091582115404,0.008332091582098432,True,False,"[14, 17]","[640, 445]",0.2586695211493925,1.036777638360309,1.1555661898375507,GOOD
30.0,3,2,0.47211599028850326,0.5185317094632427,164.63948000524417,0.12595323750525608,0.009734112708245733,0.1259532375052515,0.018698626810215637,0.022843544946439354,1.2216696540496343,-0.22166965404963435,0.1053757554884802,0.010592644746377448,-0.009005716466638378,0.01962949609481373,0.019629496094814382,True,False,"[20, 21]","[312, 317]",0.17239154535989756,1.0165586003653622,1.1747007485707948,GOOD
30.0,3,3,0.522416750057591,0.4772625781431903,144.1359922170296,0.07472544705979237,0.010587909215670129,0.07472544705979842,0.015410055627647256,0.023240067862642884,1.5081105756002442,-0.5081105756002442,0.10581735703085483,0.010135340242230012,-0.01024743354111974,0.013695304268577853,0.013695304268577922,True,False,"[26, 19]","[154, 429]",0.16514453612199279,1.034458289179073,1.2151789266639208,TOO_WEAK
30.0,3,4,0.49327185346181507,0.4961170877349314,120.14214308910131,0.09302158427332943,0.01028297359544451,0.09302158427331172,0.011823064105049588,0.015140985338194288,1.2806312478444253,-0.2806312478444253,0.1052119401773904,0.011113812877018594,-0.013610151877739105,0.014862623613693775,0.01486262361372414,True,False,"[20, 25]","[294, 10]",0.09170065171848202,0.9841373647682001,1.195902986608881,TOO_WEAK
30.0,4,0,0.5073177194460502,0.5061748958107568,42.897265496009865,0.08176530139232882,0.010470578310127853,0.08176530139230886,0.03278414545388874,0.041267545946145,1.2587653383916397,-0.25876533839163973,0.12509563835467724,0.010391258328041835,-0.014179583019903977,0.015256493497678901,0.01525649349770141,True,False,"[17, 17]","[624, 614]",0.21235944279232968,1.138069948487723,1.138069948487723,GOOD
30.0,4,1,0.5287526896226352,0.5237098703365798,47.89094142311672,0.10424391357989077,0.010095934773668488,0.1042439135799009,0.006951750929920223,0.00905773447017098,1.3029428933057192,-0.3029428933057192,0.07226860603655073,0.009736192915047157,-0.008732803613776333,0.032436411622714954,0.03243641162271183,True,False,"[22, 26]","[234, 55]",0.08474509877360703,1.0061170922876879,1.1450316273924666,TOO_WEAK
30.0,4,2,0.5241545283933698,0.5180375015544612,117.16148541356947,0.11302226938541263,0.009949628843576456,0.1130222693853985,0.03729634238283019,0.04627859983007089,1.2408348077417852,-0.24083480774178523,0.12729943054174234,0.009639587042059694,-0.013160320413953625,0.005607470897751397,0.005607470897745999,True,False,"[19, 16]","[349, 512]",0.2584745880574455,1.0133237311144576,1.1602877209133937,GOOD
30.0,4,3,0.5055435334773704,0.4908037983032828,4.45853623028307,0.12661205532864872,0.00972313241118919,0.12661205532865932,0.03196356413781779,0.04028525726886993,1.2603493495021822,-0.26034934950218225,0.10443353296951036,0.009589680961161442,-0.014620802713638144,0.03243768905060609,0.032437689050611375,True,False,"[19, 19]","[399, 379]",0.2237148537177701,1.0238971701700033,1.1880153140262262,GOOD
30.0,4,4,0.5080250363008868,0.5173812548299259,0.8440241997663548,0.07672730814100365,0.010554544864316607,0.07672730814102838,0.016151754226824057,0.02505414964616668,1.5511720457309803,-0.5511720457309803,0.10012665799223366,0.010435253962164907,-0.010133668446697282,0.007594125951036583,0.007594125951039692,True,False,"[22, 20]","[295, 312]",0.18106269807429493,1.0133441747142424,1.203868397939788,TOO_WEAK
